delay_step,i_multiplier,seed,rmse,trial_path
2,30,666,3.023234478632609,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00245_245_delay_step=2,i_multiplier=30,seed=666_2025-07-23_12-49-41"
2,16,1113,3.011687421798706,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00160_160_delay_step=2,i_multiplier=16,seed=1113_2025-07-23_12-38-56"
2,30,542,3.007655374209086,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00495_495_delay_step=2,i_multiplier=30,seed=542_2025-07-23_13-55-30"
4,20,666,2.9962480862935386,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00221_221_delay_step=4,i_multiplier=20,seed=666_2025-07-23_12-42-51"
6,16,42,2.9847938299179075,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00012_12_delay_step=6,i_multiplier=16,seed=42_2025-07-23_12-38-54"
6,16,42,2.9847938299179075,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_46523_00012_12_delay_step=6,i_multiplier=16,seed=42_2025-07-23_12-34-11"
4,14,2002,2.981295951207479,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00406_406_delay_step=4,i_multiplier=14,seed=2002_2025-07-23_13-31-35"
6,14,7,2.962990633646647,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00357_357_delay_step=6,i_multiplier=14,seed=7_2025-07-23_13-18-39"
2,18,542,2.9629111766815184,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00465_465_delay_step=2,i_multiplier=18,seed=542_2025-07-23_13-47-20"
2,28,542,2.94209467569987,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00490_490_delay_step=2,i_multiplier=28,seed=542_2025-07-23_13-54-32"
4,24,7,2.9331504980723064,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00381_381_delay_step=4,i_multiplier=24,seed=7_2025-07-23_13-24-55"
6,12,7,2.898612133661906,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00352_352_delay_step=6,i_multiplier=12,seed=7_2025-07-23_13-17-52"
6,12,103,2.8898762226104737,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00102_102_delay_step=6,i_multiplier=12,seed=103_2025-07-23_12-38-55"
4,20,7,2.878873030344645,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00371_371_delay_step=4,i_multiplier=20,seed=7_2025-07-23_13-22-38"
8,12,1113,2.8568887233734133,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00153_153_delay_step=8,i_multiplier=12,seed=1113_2025-07-23_12-38-56"
6,16,2025,2.8468322436014812,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00312_312_delay_step=6,i_multiplier=16,seed=2025_2025-07-23_13-06-54"
4,14,2025,2.835603443781535,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00306_306_delay_step=4,i_multiplier=14,seed=2025_2025-07-23_13-05-15"
4,14,7,2.823519245783488,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00356_356_delay_step=4,i_multiplier=14,seed=7_2025-07-23_13-18-39"
2,28,2002,2.812679473559062,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00440_440_delay_step=2,i_multiplier=28,seed=2002_2025-07-23_13-40-47"
2,24,103,2.8038729588190714,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00130_130_delay_step=2,i_multiplier=24,seed=103_2025-07-23_12-38-56"
2,20,7,2.797582403818766,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00370_370_delay_step=2,i_multiplier=20,seed=7_2025-07-23_13-22-28"
2,28,42,2.7957634846369426,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00040_40_delay_step=2,i_multiplier=28,seed=42_2025-07-23_12-38-55"
2,30,114514,2.7882543563842774,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00295_295_delay_step=2,i_multiplier=30,seed=114514_2025-07-23_13-02-36"
4,14,42,2.7842087825139363,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_46523_00006_6_delay_step=4,i_multiplier=14,seed=42_2025-07-23_12-34-11"
4,14,42,2.7842087825139363,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00006_6_delay_step=4,i_multiplier=14,seed=42_2025-07-23_12-38-54"
4,14,103,2.781525739034017,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00106_106_delay_step=4,i_multiplier=14,seed=103_2025-07-23_12-38-55"
2,18,103,2.7758916219075522,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00115_115_delay_step=2,i_multiplier=18,seed=103_2025-07-23_12-38-56"
2,30,7,2.7577285687128703,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00395_395_delay_step=2,i_multiplier=30,seed=7_2025-07-23_13-28-50"
6,14,542,2.741708453496297,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00457_457_delay_step=6,i_multiplier=14,seed=542_2025-07-23_13-46-07"
6,14,666,2.7395532608032225,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00207_207_delay_step=6,i_multiplier=14,seed=666_2025-07-23_12-39-02"
2,30,3407,2.73785301844279,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00095_95_delay_step=2,i_multiplier=30,seed=3407_2025-07-23_12-38-55"
2,18,1113,2.7224993228912355,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00165_165_delay_step=2,i_multiplier=18,seed=1113_2025-07-23_12-38-56"
2,30,1113,2.712896744410197,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00195_195_delay_step=2,i_multiplier=30,seed=1113_2025-07-23_12-38-57"
10,28,542,2.6767870744069415,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00494_494_delay_step=10,i_multiplier=28,seed=542_2025-07-23_13-55-10"
8,14,1113,2.665647268295288,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00158_158_delay_step=8,i_multiplier=14,seed=1113_2025-07-23_12-38-56"
8,12,42,2.660518836975098,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00003_3_delay_step=8,i_multiplier=12,seed=42_2025-07-23_12-38-54"
4,16,2025,2.650085997581482,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00311_311_delay_step=4,i_multiplier=16,seed=2025_2025-07-23_13-06-44"
6,14,1113,2.6375440915425616,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00157_157_delay_step=6,i_multiplier=14,seed=1113_2025-07-23_12-38-56"
6,12,2025,2.632767327626546,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00302_302_delay_step=6,i_multiplier=12,seed=2025_2025-07-23_13-03-34"
8,12,2025,2.6317885080973307,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00303_303_delay_step=8,i_multiplier=12,seed=2025_2025-07-23_13-04-14"
10,30,42,2.6298919995625814,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00049_49_delay_step=10,i_multiplier=30,seed=42_2025-07-23_12-38-55"
6,14,103,2.625823744138082,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00107_107_delay_step=6,i_multiplier=14,seed=103_2025-07-23_12-38-55"
4,20,2002,2.6236976385116577,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00421_421_delay_step=4,i_multiplier=20,seed=2002_2025-07-23_13-35-41"
4,26,3407,2.619346348444621,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00086_86_delay_step=4,i_multiplier=26,seed=3407_2025-07-23_12-38-55"
4,24,1113,2.604879887898763,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00181_181_delay_step=4,i_multiplier=24,seed=1113_2025-07-23_12-38-56"
6,16,1113,2.580765970547994,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00162_162_delay_step=6,i_multiplier=16,seed=1113_2025-07-23_12-38-56"
2,26,2002,2.5771708806355793,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00435_435_delay_step=2,i_multiplier=26,seed=2002_2025-07-23_13-39-23"
2,30,103,2.5683541774749754,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00145_145_delay_step=2,i_multiplier=30,seed=103_2025-07-23_12-38-56"
2,26,103,2.553172818819682,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00135_135_delay_step=2,i_multiplier=26,seed=103_2025-07-23_12-38-56"
2,26,7,2.55009343624115,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00385_385_delay_step=2,i_multiplier=26,seed=7_2025-07-23_13-26-26"
8,16,3407,2.540610154469808,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00063_63_delay_step=8,i_multiplier=16,seed=3407_2025-07-23_12-38-55"
2,28,7,2.5294148921966553,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00390_390_delay_step=2,i_multiplier=28,seed=7_2025-07-23_13-27-10"
4,28,2025,2.517927130063375,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00341_341_delay_step=4,i_multiplier=28,seed=2025_2025-07-23_13-14-43"
10,28,103,2.512158481280009,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00144_144_delay_step=10,i_multiplier=28,seed=103_2025-07-23_12-38-56"
4,18,7,2.4929201364517213,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00366_366_delay_step=4,i_multiplier=18,seed=7_2025-07-23_13-21-10"
2,24,2002,2.491984502474467,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00430_430_delay_step=2,i_multiplier=24,seed=2002_2025-07-23_13-38-35"
2,18,114514,2.4861394008000692,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00265_265_delay_step=2,i_multiplier=18,seed=114514_2025-07-23_12-54-29"
2,14,1113,2.4791774670283,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00155_155_delay_step=2,i_multiplier=14,seed=1113_2025-07-23_12-38-56"
4,26,114514,2.47906273206075,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00286_286_delay_step=4,i_multiplier=26,seed=114514_2025-07-23_12-59-36"
2,28,2025,2.474919660886129,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00340_340_delay_step=2,i_multiplier=28,seed=2025_2025-07-23_13-14-22"
8,16,2002,2.4625044186909992,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00413_413_delay_step=8,i_multiplier=16,seed=2002_2025-07-23_13-34-11"
10,26,42,2.46245432694753,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00039_39_delay_step=10,i_multiplier=26,seed=42_2025-07-23_12-38-55"
6,22,42,2.4495059331258138,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00027_27_delay_step=6,i_multiplier=22,seed=42_2025-07-23_12-38-55"
6,22,7,2.4492157459259034,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00377_377_delay_step=6,i_multiplier=22,seed=7_2025-07-23_13-24-02"
8,14,2025,2.4377850691477456,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00308_308_delay_step=8,i_multiplier=14,seed=2025_2025-07-23_13-06-14"
8,14,3407,2.4212978442509967,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00058_58_delay_step=8,i_multiplier=14,seed=3407_2025-07-23_12-38-55"
10,12,666,2.416547354062398,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00204_204_delay_step=10,i_multiplier=12,seed=666_2025-07-23_12-39-02"
10,26,1113,2.4054886658986407,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00189_189_delay_step=10,i_multiplier=26,seed=1113_2025-07-23_12-38-56"
6,14,2002,2.4008718729019165,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00407_407_delay_step=6,i_multiplier=14,seed=2002_2025-07-23_13-32-01"
10,12,103,2.3976362784703573,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00104_104_delay_step=10,i_multiplier=12,seed=103_2025-07-23_12-38-55"
4,24,42,2.379071346918742,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00031_31_delay_step=4,i_multiplier=24,seed=42_2025-07-23_12-38-55"
4,16,1113,2.377350187301636,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00161_161_delay_step=4,i_multiplier=16,seed=1113_2025-07-23_12-38-56"
8,30,2025,2.37393540541331,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00348_348_delay_step=8,i_multiplier=30,seed=2025_2025-07-23_13-16-20"
6,12,666,2.368478266398112,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00202_202_delay_step=6,i_multiplier=12,seed=666_2025-07-23_12-39-02"
2,30,2025,2.3682191371917725,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00345_345_delay_step=2,i_multiplier=30,seed=2025_2025-07-23_13-15-16"
2,24,3407,2.354882518450419,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00080_80_delay_step=2,i_multiplier=24,seed=3407_2025-07-23_12-38-55"
8,12,103,2.3380269209543862,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00103_103_delay_step=8,i_multiplier=12,seed=103_2025-07-23_12-38-55"
10,18,3407,2.3119447151819865,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00069_69_delay_step=10,i_multiplier=18,seed=3407_2025-07-23_12-38-55"
6,22,114514,2.3110096295674643,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00277_277_delay_step=6,i_multiplier=22,seed=114514_2025-07-23_12-58-03"
4,18,666,2.3097898801167807,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00216_216_delay_step=4,i_multiplier=18,seed=666_2025-07-23_12-42-31"
10,20,3407,2.309668509165446,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00074_74_delay_step=10,i_multiplier=20,seed=3407_2025-07-23_12-38-55"
10,30,7,2.3066351652145385,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00399_399_delay_step=10,i_multiplier=30,seed=7_2025-07-23_13-30-25"
2,26,542,2.3055195728937785,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00485_485_delay_step=2,i_multiplier=26,seed=542_2025-07-23_13-52-45"
10,30,542,2.301758885383606,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00499_499_delay_step=10,i_multiplier=30,seed=542_2025-07-23_13-56-40"
6,14,42,2.2997759024302167,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00007_7_delay_step=6,i_multiplier=14,seed=42_2025-07-23_12-38-54"
6,14,42,2.2997759024302167,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_46523_00007_7_delay_step=6,i_multiplier=14,seed=42_2025-07-23_12-34-11"
2,12,114514,2.288370664914449,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00250_250_delay_step=2,i_multiplier=12,seed=114514_2025-07-23_12-50-26"
4,14,114514,2.2868799686431887,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00256_256_delay_step=4,i_multiplier=14,seed=114514_2025-07-23_12-51-06"
10,12,1113,2.28289376894633,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00154_154_delay_step=10,i_multiplier=12,seed=1113_2025-07-23_12-38-56"
2,28,666,2.28273020585378,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00240_240_delay_step=2,i_multiplier=28,seed=666_2025-07-23_12-46-59"
8,14,666,2.281935381889343,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00208_208_delay_step=8,i_multiplier=14,seed=666_2025-07-23_12-39-03"
4,22,7,2.2767847935358683,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00376_376_delay_step=4,i_multiplier=22,seed=7_2025-07-23_13-23-17"
4,20,114514,2.271218268076579,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00271_271_delay_step=4,i_multiplier=20,seed=114514_2025-07-23_12-55-19"
6,26,3407,2.255756147702535,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00087_87_delay_step=6,i_multiplier=26,seed=3407_2025-07-23_12-38-55"
4,22,114514,2.254314335187276,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00276_276_delay_step=4,i_multiplier=22,seed=114514_2025-07-23_12-57-42"
4,22,2002,2.220652476946513,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00426_426_delay_step=4,i_multiplier=22,seed=2002_2025-07-23_13-36-52"
8,16,542,2.215175437927246,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00463_463_delay_step=8,i_multiplier=16,seed=542_2025-07-23_13-47-04"
4,24,103,2.207233508427938,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00131_131_delay_step=4,i_multiplier=24,seed=103_2025-07-23_12-38-56"
10,30,1113,2.2035709857940673,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00199_199_delay_step=10,i_multiplier=30,seed=1113_2025-07-23_12-38-57"
4,26,1113,2.1895567258199056,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00186_186_delay_step=4,i_multiplier=26,seed=1113_2025-07-23_12-38-56"
6,22,3407,2.185432537396749,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00077_77_delay_step=6,i_multiplier=22,seed=3407_2025-07-23_12-38-55"
8,26,1113,2.1852269093195598,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00188_188_delay_step=8,i_multiplier=26,seed=1113_2025-07-23_12-38-56"
8,22,542,2.1816610654195148,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00478_478_delay_step=8,i_multiplier=22,seed=542_2025-07-23_13-50-55"
10,24,1113,2.1791913747787475,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00184_184_delay_step=10,i_multiplier=24,seed=1113_2025-07-23_12-38-56"
10,26,666,2.1761340379714964,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00239_239_delay_step=10,i_multiplier=26,seed=666_2025-07-23_12-46-50"
